# CONVERGE Release Build 2.3.29/  Dec 13, 2017        Run Date:Sat Jan 13 15:08:31 2018
# column       1                2                3                4                5                6                7                8                9               10               11               12               13               14               15               16               17 
#          Crank         Pressure         Max_Pres         Min_Pres        Mean_Temp         Max_Temp         Min_Temp           Volume             Mass          Density    Integrated_HR          HR_Rate              C_p              C_v            Gamma         Kin_Visc         Dyn_Visc
#          (DEG)            (MPa)            (MPa)            (MPa)              (K)              (K)              (K)            (m^3)             (kg)         (kg/m^3)              (J)         (J/time)         (J/kg-K)         (J/kg-K)           (none)          (m^2/s)        (N*s/m^2)
#
 -1.0045192e+002   1.5490830e-001   2.2634386e-001   1.5464110e-001   4.4723877e+002   5.0723700e+002   4.3224552e+002   3.9823564e-004   5.0015976e-004   1.2559392e+000  -1.8959540e-006   4.0829690e-013   1.1126210e+003   8.3688316e+002   1.3294819e+000   1.9726899e-005   2.4772864e-005
 -1.0044105e+002   1.5493238e-001   2.0638001e-001   1.5473382e-001   4.4725605e+002   4.9953750e+002   4.3225453e+002   3.9818915e-004   5.0015977e-004   1.2560859e+000  -1.8959540e-006   0.0000000e+000   1.1126278e+003   8.3688995e+002   1.3294793e+000   1.9725127e-005   2.4773535e-005
 -1.0042745e+002   1.5496249e-001   1.9119025e-001   1.5481458e-001   4.4727764e+002   4.9954925e+002   4.3226589e+002   3.9813104e-004   5.0015977e-004   1.2562692e+000  -1.8959540e-006   2.6131002e-013   1.1126363e+003   8.3689842e+002   1.3294759e+000   1.9722911e-005   2.4774372e-005
 -1.0041298e+002   1.5499455e-001   1.8090107e-001   1.5484357e-001   4.4730062e+002   4.9956172e+002   4.3227777e+002   3.9806918e-004   5.0015978e-004   1.2564645e+000  -1.8959540e-006   0.0000000e+000   1.1126453e+003   8.3690744e+002   1.3294724e+000   1.9720553e-005   2.4775264e-005
 -1.0039732e+002   1.5502925e-001   1.7339589e-001   1.5487493e-001   4.4732548e+002   4.9957524e+002   4.3229054e+002   3.9800226e-004   5.0015979e-004   1.2566758e+000  -1.8959540e-006   0.0000000e+000   1.1126551e+003   8.3691719e+002   1.3294685e+000   1.9718001e-005   2.4776229e-005
 -1.0037961e+002   1.5506854e-001   1.7000269e-001   1.5491042e-001   4.4735364e+002   4.9959062e+002   4.3230508e+002   3.9792651e-004   5.0015980e-004   1.2569150e+000  -1.8959540e-006   0.0000000e+000   1.1126661e+003   8.3692824e+002   1.3294642e+000   1.9715113e-005   2.4777321e-005
 -1.0035844e+002   1.5511554e-001   1.6701003e-001   1.5491087e-001   4.4738732e+002   4.9960905e+002   4.3232188e+002   3.9783594e-004   5.0015981e-004   1.2572012e+000  -1.8959540e-006   1.6778654e-013   1.1126793e+003   8.3694146e+002   1.3294590e+000   1.9711660e-005   2.4778628e-005
 -1.0033830e+002   1.5516027e-001   1.6464135e-001   1.5385888e-001   4.4741937e+002   4.9962656e+002   4.3233674e+002   3.9774980e-004   5.0015982e-004   1.2574735e+000  -1.8959540e-006   0.0000000e+000   1.1126919e+003   8.3695404e+002   1.3294540e+000   1.9708375e-005   2.4779871e-005
 -1.0031955e+002   1.5520194e-001   1.6311120e-001   1.5326012e-001   4.4744922e+002   4.9964288e+002   4.3234964e+002   3.9766959e-004   5.0015983e-004   1.2577272e+000  -1.8959540e-006   0.0000000e+000   1.1127036e+003   8.3696575e+002   1.3294494e+000   1.9705315e-005   2.4781030e-005
 -1.0030038e+002   1.5524455e-001   1.6200494e-001   1.5294281e-001   4.4747973e+002   4.9965957e+002   4.3236228e+002   3.9758761e-004   5.0015985e-004   1.2579865e+000  -1.8959540e-006   0.0000000e+000   1.1127156e+003   8.3697773e+002   1.3294447e+000   1.9702189e-005   2.4782214e-005
 -1.0027945e+002   1.5529114e-001   1.6125543e-001   1.5319556e-001   4.4751309e+002   4.9967781e+002   4.3237710e+002   3.9749802e-004   5.0015986e-004   1.2582701e+000  -1.8959540e-006   0.0000000e+000   1.1127287e+003   8.3699082e+002   1.3294395e+000   1.9698771e-005   2.4783508e-005
 -1.0025662e+002   1.5534200e-001   1.6059551e-001   1.5405674e-001   4.4754949e+002   4.9969771e+002   4.3239288e+002   3.9740027e-004   5.0015987e-004   1.2585796e+000  -1.8959540e-006   0.0000000e+000   1.1127429e+003   8.3700511e+002   1.3294339e+000   1.9695043e-005   2.4784920e-005
 -1.0023222e+002   1.5539638e-001   1.6009114e-001   1.5456073e-001   4.4758841e+002   4.9971901e+002   4.3241012e+002   3.9729582e-004   5.0015988e-004   1.2589105e+000  -1.8959540e-006   0.0000000e+000   1.1127582e+003   8.3702038e+002   1.3294279e+000   1.9691059e-005   2.4786430e-005
 -1.0020541e+002   1.5545615e-001   1.5958279e-001   1.5461349e-001   4.4763117e+002   4.9974250e+002   4.3242857e+002   3.9718107e-004   5.0015990e-004   1.2592743e+000  -1.8959540e-006   0.0000000e+000   1.1127750e+003   8.3703715e+002   1.3294212e+000   1.9686681e-005   2.4788089e-005
 -1.0017764e+002   1.5551816e-001   1.5920924e-001   1.5473695e-001   4.4767552e+002   4.9976692e+002   4.3243741e+002   3.9706212e-004   5.0015992e-004   1.2596516e+000  -1.8959540e-006  -1.2793060e-013   1.1127924e+003   8.3705455e+002   1.3294144e+000   1.9682144e-005   2.4789810e-005
 -1.0015009e+002   1.5557972e-001   1.5890474e-001   1.5513030e-001   4.4771953e+002   4.9979122e+002   4.3245450e+002   3.9694411e-004   5.0015993e-004   1.2600261e+000  -1.8959540e-006   0.0000000e+000   1.1128096e+003   8.3707181e+002   1.3294076e+000   1.9677641e-005   2.4791518e-005
 -1.0012271e+002   1.5564096e-001   1.5865510e-001   1.5542783e-001   4.4776330e+002   4.9981557e+002   4.3247433e+002   3.9682680e-004   5.0015995e-004   1.2603986e+000  -1.8959540e-006   0.0000000e+000   1.1128268e+003   8.3708898e+002   1.3294008e+000   1.9673166e-005   2.4793216e-005
 -1.0009541e+002   1.5570206e-001   1.5845756e-001   1.5548305e-001   4.4780696e+002   4.9983897e+002   4.3249502e+002   3.9670983e-004   5.0015996e-004   1.2607703e+000  -1.8959540e-006   0.0000000e+000   1.1128439e+003   8.3710610e+002   1.3293941e+000   1.9668702e-005   2.4794910e-005
 -1.0006808e+002   1.5576331e-001   1.5831319e-001   1.5553835e-001   4.4785071e+002   4.9986231e+002   4.3251860e+002   3.9659266e-004   5.0015998e-004   1.2611428e+000  -1.8959540e-006   1.3000107e-013   1.1128611e+003   8.3712326e+002   1.3293873e+000   1.9664232e-005   2.4796608e-005
 -1.0004060e+002   1.5582495e-001   1.5817243e-001   1.5559402e-001   4.4789472e+002   4.9988652e+002   4.3254023e+002   3.9647482e-004   5.0015999e-004   1.2615177e+000  -1.8959540e-006   0.0000000e+000   1.1128783e+003   8.3714052e+002   1.3293805e+000   1.9659735e-005   2.4798315e-005
 -1.0001284e+002   1.5588724e-001   1.5807287e-001   1.5565030e-001   4.4793919e+002   4.9991184e+002   4.3256016e+002   3.9635584e-004   5.0016001e-004   1.2618964e+000  -1.8959540e-006   0.0000000e+000   1.1128957e+003   8.3715795e+002   1.3293737e+000   1.9655194e-005   2.4800041e-005
 -9.9984728e+001   1.5595040e-001   1.5798135e-001   1.5570737e-001   4.4798427e+002   4.9993804e+002   4.3257982e+002   3.9623525e-004   5.0016003e-004   1.2622805e+000  -1.8959540e-006   0.0000000e+000   1.1129134e+003   8.3717562e+002   1.3293667e+000   1.9650593e-005   2.4801790e-005
 -9.9956175e+001   1.5601463e-001   1.5791578e-001   1.5576537e-001   4.4803009e+002   4.9996475e+002   4.3258526e+002   3.9611274e-004   5.0016004e-004   1.2626709e+000  -1.8959540e-006   1.2442590e-013   1.1129313e+003   8.3719358e+002   1.3293596e+000   1.9645917e-005   2.4803567e-005
 -9.9927123e+001   1.5608002e-001   1.5785827e-001   1.5582444e-001   4.4807673e+002   4.9999174e+002   4.3256790e+002   3.9598808e-004   5.0016006e-004   1.2630685e+000  -1.8959540e-006   0.0000000e+000   1.1129496e+003   8.3721186e+002   1.3293524e+000   1.9641160e-005   2.4805377e-005
 -9.9897529e+001   1.5614668e-001   1.5784996e-001   1.5588477e-001   4.4812426e+002   5.0001887e+002   4.3254999e+002   3.9586109e-004   5.0016008e-004   1.2634737e+000  -1.8959540e-006   0.0000000e+000   1.1129682e+003   8.3723048e+002   1.3293451e+000   1.9636314e-005   2.4807221e-005
 -9.9867360e+001   1.5621475e-001   1.5788546e-001   1.5594619e-001   4.4817277e+002   5.0004639e+002   4.3253269e+002   3.9573155e-004   5.0016009e-004   1.2638873e+000  -1.8959540e-006   0.0000000e+000   1.1129872e+003   8.3724949e+002   1.3293376e+000   1.9631370e-005   2.4809104e-005
 -9.9836592e+001   1.5628421e-001   1.5791682e-001   1.5600883e-001   4.4822226e+002   5.0007433e+002   4.3251134e+002   3.9559943e-004   5.0016011e-004   1.2643095e+000  -1.8959540e-006  -1.1546841e-013   1.1130066e+003   8.3726887e+002   1.3293300e+000   1.9626327e-005   2.4811024e-005
 -9.9805199e+001   1.5635514e-001   1.5799247e-001   1.5607279e-001   4.4827279e+002   5.0010286e+002   4.3248612e+002   3.9546463e-004   5.0016013e-004   1.2647405e+000  -1.8959540e-006   0.0000000e+000   1.1130264e+003   8.3728866e+002   1.3293222e+000   1.9621182e-005   2.4812984e-005
 -9.9773160e+001   1.5642764e-001   1.5810047e-001   1.5613812e-001   4.4832441e+002   5.0013207e+002   4.3215017e+002   3.9532697e-004   5.0016015e-004   1.2651809e+000  -1.8959540e-006   0.0000000e+000   1.1130466e+003   8.3730887e+002   1.3293142e+000   1.9615928e-005   2.4814987e-005
 -9.9740450e+001   1.5650173e-001   1.5827902e-001   1.5620486e-001   4.4837714e+002   5.0016201e+002   4.3172299e+002   3.9518641e-004   5.0016017e-004   1.2656310e+000  -1.8959540e-006   0.0000000e+000   1.1130672e+003   8.3732951e+002   1.3293061e+000   1.9610563e-005   2.4817033e-005
 -9.9707047e+001   1.5657745e-001   1.5854493e-001   1.5627304e-001   4.4843102e+002   5.0019271e+002   4.3131748e+002   3.9504287e-004   5.0016019e-004   1.2660909e+000  -1.8959540e-006   0.0000000e+000   1.1130883e+003   8.3735060e+002   1.3292978e+000   1.9605084e-005   2.4819124e-005
 -9.9672923e+001   1.5665492e-001   1.5889681e-001   1.5634274e-001   4.4848613e+002   5.0022414e+002   4.3093786e+002   3.9489614e-004   5.0016021e-004   1.2665614e+000  -1.8959540e-006   0.0000000e+000   1.1131099e+003   8.3737216e+002   1.3292893e+000   1.9599483e-005   2.4821262e-005
 -9.9638050e+001   1.5673417e-001   1.5921129e-001   1.5641391e-001   4.4854248e+002   5.0025634e+002   4.3058010e+002   3.9474617e-004   5.0016023e-004   1.2670426e+000  -1.8959540e-006  -1.0187398e-013   1.1131319e+003   8.3739420e+002   1.3292806e+000   1.9593759e-005   2.4823448e-005
 -9.9602394e+001   1.5681527e-001   1.5945479e-001   1.5648670e-001   4.4860012e+002   5.0028933e+002   4.3024434e+002   3.9459283e-004   5.0016025e-004   1.2675351e+000  -1.8959540e-006  -9.9640818e-014   1.1131544e+003   8.3741675e+002   1.3292718e+000   1.9587906e-005   2.4825685e-005
 -9.9565925e+001   1.5689836e-001   1.5958996e-001   1.5656120e-001   4.4865916e+002   5.0032317e+002   4.2992755e+002   3.9443588e-004   5.0016027e-004   1.2680395e+000  -1.8959540e-006   0.0000000e+000   1.1131775e+003   8.3743982e+002   1.3292627e+000   1.9581915e-005   2.4827975e-005
 -9.9528607e+001   1.5698346e-001   1.5961191e-001   1.5663751e-001   4.4871960e+002   5.0035765e+002   4.2962815e+002   3.9427527e-004   5.0016029e-004   1.2685561e+000  -1.8959540e-006   0.0000000e+000   1.1132011e+003   8.3746344e+002   1.3292534e+000   1.9575785e-005   2.4830321e-005
 -9.9490404e+001   1.5707070e-001   1.5953321e-001   1.5671593e-001   4.4878153e+002   5.0039372e+002   4.2934155e+002   3.9411083e-004   5.0016031e-004   1.2690854e+000  -1.8959540e-006   0.0000000e+000   1.1132253e+003   8.3748763e+002   1.3292439e+000   1.9569509e-005   2.4832723e-005
 -9.9451281e+001   1.5716016e-001   1.5938232e-001   1.5679628e-001   4.4884502e+002   5.0043031e+002   4.2907363e+002   3.9394232e-004   5.0016034e-004   1.2696283e+000  -1.8959540e-006  -9.0809678e-014   1.1132501e+003   8.3751242e+002   1.3292341e+000   1.9563078e-005   2.4835187e-005
 -9.9411202e+001   1.5725191e-001   1.5918460e-001   1.5687871e-001   4.4891010e+002   5.0046868e+002   4.2882091e+002   3.9376970e-004   5.0016036e-004   1.2701850e+000  -1.8959540e-006   8.8640919e-014   1.1132755e+003   8.3753782e+002   1.3292241e+000   1.9556489e-005   2.4837712e-005
 -9.9370127e+001   1.5734609e-001   1.5899857e-001   1.5696348e-001   4.4897688e+002   5.0050891e+002   4.2858444e+002   3.9359269e-004   5.0016038e-004   1.2707563e+000  -1.8959540e-006   0.0000000e+000   1.1133015e+003   8.3756387e+002   1.3292139e+000   1.9549734e-005   2.4840303e-005
 -9.9328018e+001   1.5744276e-001   1.5892478e-001   1.5705062e-001   4.4904540e+002   5.0055200e+002   4.2836418e+002   3.9341119e-004   5.0016040e-004   1.2713426e+000  -1.8959540e-006   8.4369776e-014   1.1133282e+003   8.3759059e+002   1.3292033e+000   1.9542808e-005   2.4842962e-005
 -9.9284833e+001   1.5754204e-001   1.5889067e-001   1.5714038e-001   4.4911573e+002   5.0059805e+002   4.2816017e+002   3.9322500e-004   5.0016043e-004   1.2719446e+000  -1.8959540e-006   8.2267869e-014   1.1133556e+003   8.3761800e+002   1.3291926e+000   1.9535702e-005   2.4845691e-005
 -9.9240527e+001   1.5764407e-001   1.5887956e-001   1.5723282e-001   4.4918798e+002   5.0064853e+002   4.2797250e+002   3.9303389e-004   5.0016045e-004   1.2725632e+000  -1.8959540e-006   0.0000000e+000   1.1133837e+003   8.3764613e+002   1.3291815e+000   1.9528409e-005   2.4848494e-005
 -9.9195053e+001   1.5774892e-001   1.5887733e-001   1.5732818e-001   4.4926220e+002   5.0070470e+002   4.2780137e+002   3.9283772e-004   5.0016048e-004   1.2731987e+000  -1.8959540e-006   0.0000000e+000   1.1134126e+003   8.3767502e+002   1.3291701e+000   1.9520924e-005   2.4851373e-005
 -9.9148358e+001   1.5785679e-001   1.5893313e-001   1.5742676e-001   4.4933852e+002   5.0076898e+002   4.2764575e+002   3.9263615e-004   5.0016050e-004   1.2738524e+000  -1.8959540e-006   0.0000000e+000   1.1134423e+003   8.3770470e+002   1.3291585e+000   1.9513232e-005   2.4854335e-005
 -9.9100386e+001   1.5796775e-001   1.5904170e-001   1.5752865e-001   4.4941698e+002   5.0084109e+002   4.2750755e+002   3.9242907e-004   5.0016053e-004   1.2745247e+000  -1.8959540e-006   0.0000000e+000   1.1134728e+003   8.3773519e+002   1.3291465e+000   1.9505330e-005   2.4857379e-005
 -9.9051081e+001   1.5808201e-001   1.5919082e-001   1.5763451e-001   4.4949775e+002   5.0092111e+002   4.2738641e+002   3.9221608e-004   5.0016056e-004   1.2752169e+000  -1.8959540e-006   0.0000000e+000   1.1135041e+003   8.3776656e+002   1.3291341e+000   1.9497203e-005   2.4860513e-005
 -9.9000383e+001   1.5819967e-001   1.5933269e-001   1.5774403e-001   4.4958087e+002   5.0100903e+002   4.2728075e+002   3.9199707e-004   5.0016058e-004   1.2759294e+000  -1.8959540e-006   0.0000000e+000   1.1135364e+003   8.3779882e+002   1.3291214e+000   1.9488845e-005   2.4863738e-005
 -9.8948228e+001   1.5832095e-001   1.5946070e-001   1.5785786e-001   4.4966652e+002   5.0110412e+002   4.2718880e+002   3.9177160e-004   5.0016061e-004   1.2766638e+000  -1.8959540e-006   6.8117991e-014   1.1135696e+003   8.3783204e+002   1.3291084e+000   1.9480241e-005   2.4867061e-005
 -9.8894550e+001   1.5844596e-001   1.5960154e-001   1.5797609e-001   4.4975474e+002   5.0120470e+002   4.2710872e+002   3.9153952e-004   5.0016064e-004   1.2774206e+000  -1.8959540e-006   0.0000000e+000   1.1136038e+003   8.3786624e+002   1.3290949e+000   1.9471385e-005   2.4870484e-005
 -9.8839282e+001   1.5857494e-001   1.5971936e-001   1.5809828e-001   4.4984571e+002   5.0130860e+002   4.2703872e+002   3.9130042e-004   5.0016067e-004   1.2782012e+000  -1.8959540e-006   0.0000000e+000   1.1136390e+003   8.3790148e+002   1.3290811e+000   1.9462260e-005   2.4874014e-005
 -9.8782353e+001   1.5870802e-001   1.5980655e-001   1.5822464e-001   4.4993951e+002   5.0141318e+002   4.2697759e+002   3.9105407e-004   5.0016070e-004   1.2790065e+000  -1.8959540e-006   0.0000000e+000   1.1136753e+003   8.3793780e+002   1.3290668e+000   1.9452857e-005   2.4877653e-005
 -9.8723688e+001   1.5884542e-001   1.5986521e-001   1.5835561e-001   4.5003631e+002   5.0151470e+002   4.2692349e+002   3.9080008e-004   5.0016073e-004   1.2798378e+000  -1.8959540e-006   6.0559511e-014   1.1137128e+003   8.3797527e+002   1.3290521e+000   1.9443162e-005   2.4881409e-005
 -9.8663211e+001   1.5898736e-001   1.5990216e-001   1.5849087e-001   4.5013622e+002   5.0161362e+002   4.2688274e+002   3.9053813e-004   5.0016076e-004   1.2806963e+000  -1.8959540e-006   0.0000000e+000   1.1137514e+003   8.3801392e+002   1.3290369e+000   1.9433163e-005   2.4885286e-005
 -9.8600844e+001   1.5913401e-001   1.5994755e-001   1.5862987e-001   4.5023938e+002   5.0170891e+002   4.2685962e+002   3.9026792e-004   5.0016079e-004   1.2815832e+000  -1.8959540e-006   0.0000000e+000   1.1137913e+003   8.3805383e+002   1.3290212e+000   1.9422846e-005   2.4889288e-005
 -9.8536501e+001   1.5928566e-001   1.5999228e-001   1.5877272e-001   4.5034598e+002   5.0179974e+002   4.2685222e+002   3.8998895e-004   5.0016083e-004   1.2825000e+000  -1.8959540e-006  -5.5215806e-014   1.1138325e+003   8.3809505e+002   1.3290050e+000   1.9412194e-005   2.4893424e-005
 -9.8470097e+001   1.5944248e-001   1.6010996e-001   1.5891931e-001   4.5045612e+002   5.0188773e+002   4.2686028e+002   3.8970094e-004   5.0016086e-004   1.2834479e+000  -1.8959540e-006   0.0000000e+000   1.1138751e+003   8.3813765e+002   1.3289882e+000   1.9401195e-005   2.4897698e-005
 -9.8401538e+001   1.5960476e-001   1.6026645e-001   1.5907000e-001   4.5056999e+002   5.0197501e+002   4.2688196e+002   3.8940347e-004   5.0016089e-004   1.2844285e+000  -1.8959540e-006   0.0000000e+000   1.1139191e+003   8.3818169e+002   1.3289709e+000   1.9389833e-005   2.4902116e-005
 -9.8330724e+001   1.5977277e-001   1.6040904e-001   1.5922526e-001   4.5068780e+002   5.0205976e+002   4.2691844e+002   3.8909599e-004   5.0016093e-004   1.2854435e+000  -1.8959540e-006   5.0169519e-014   1.1139647e+003   8.3822725e+002   1.3289530e+000   1.9378087e-005   2.4906687e-005
 -9.8257547e+001   1.5994678e-001   1.6053727e-001   1.5938573e-001   4.5080970e+002   5.0214331e+002   4.2696978e+002   3.8877813e-004   5.0016097e-004   1.2864946e+000  -1.8959540e-006   4.8549780e-014   1.1140118e+003   8.3827441e+002   1.3289345e+000   1.9365941e-005   2.4911417e-005
 -9.8181889e+001   1.6012712e-001   1.6068004e-001   1.5955316e-001   4.5093592e+002   5.0222543e+002   4.2703582e+002   3.8844933e-004   5.0016100e-004   1.2875837e+000  -1.8959540e-006  -4.6957699e-014   1.1140606e+003   8.3832326e+002   1.3289153e+000   1.9353376e-005   2.4916314e-005
 -9.8103623e+001   1.6031411e-001   1.6083197e-001   1.5972800e-001   4.5106669e+002   5.0230378e+002   4.2711684e+002   3.8810900e-004   5.0016104e-004   1.2887128e+000  -1.8959540e-006   0.0000000e+000   1.1141112e+003   8.3837389e+002   1.3288955e+000   1.9340366e-005   2.4921388e-005
 -9.8022610e+001   1.6050822e-001   1.6098898e-001   1.5991248e-001   4.5120227e+002   5.0238076e+002   4.2720932e+002   3.8775650e-004   5.0016108e-004   1.2898845e+000  -1.8959540e-006  -4.3853736e-014   1.1141637e+003   8.3842640e+002   1.3288748e+000   1.9326888e-005   2.4926648e-005
 -9.7938704e+001   1.6070979e-001   1.6114684e-001   1.6010784e-001   4.5134292e+002   5.0245633e+002   4.2731269e+002   3.8739121e-004   5.0016112e-004   1.2911009e+000  -1.8959540e-006   4.2341875e-014   1.1142182e+003   8.3848089e+002   1.3288534e+000   1.9312918e-005   2.4932105e-005
 -9.7851750e+001   1.6091926e-001   1.6131707e-001   1.6031698e-001   4.5148892e+002   5.0253090e+002   4.2742582e+002   3.8701242e-004   5.0016116e-004   1.2923646e+000  -1.8959540e-006  -4.0857115e-014   1.1142748e+003   8.3853749e+002   1.3288312e+000   1.9298428e-005   2.4937770e-005
 -9.7761578e+001   1.6113712e-001   1.6157709e-001   1.6054049e-001   4.5164060e+002   5.0260653e+002   4.2754693e+002   3.8661938e-004   5.0016121e-004   1.2936786e+000  -1.8959540e-006   3.9399147e-014   1.1143336e+003   8.3859630e+002   1.3288081e+000   1.9283388e-005   2.4943655e-005
 -9.7668005e+001   1.6136393e-001   1.6191087e-001   1.6078476e-001   4.5179830e+002   5.0268723e+002   4.2767069e+002   3.8621126e-004   5.0016125e-004   1.2950458e+000  -1.8959540e-006   3.7967318e-014   1.1143947e+003   8.3865747e+002   1.3287841e+000   1.9267766e-005   2.4949774e-005
 -9.7570832e+001   1.6160007e-001   1.6224149e-001   1.6105298e-001   4.5196236e+002   5.0276787e+002   4.2779594e+002   3.8578714e-004   5.0016130e-004   1.2964696e+000  -1.8959540e-006   0.0000000e+000   1.1144584e+003   8.3872114e+002   1.3287592e+000   1.9251527e-005   2.4956140e-005
 -9.7471074e+001   1.6184335e-001   1.6255972e-001   1.6134930e-001   4.5213111e+002   5.0285509e+002   4.2791732e+002   3.8535146e-004   5.0016134e-004   1.2979355e+000  -1.8959540e-006  -3.5613592e-014   1.1145239e+003   8.3878666e+002   1.3287335e+000   1.9234839e-005   2.4962687e-005
